Date,TimeOfCall,Age,Gender,Race,Language,City,Reason for Dispatch
6/16/2021,12:32:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/16/2021,12:36:43,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/16/2021,12:51:15,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
6/16/2021,12:57:32,23,Male,White,English,Eugene,Public Assist
6/16/2021,13:30:25,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/16/2021,14:11:22,29,Female,White,English,Eugene,Public Assist
6/16/2021,15:39:38,55,Male,White,English,Eugene,Public Assist
6/16/2021,16:10:32,Unavailable,Male,White,English,Eugene,Check Welfare
6/16/2021,17:02:49,45,Male,White,English,Eugene,Public Assist
6/16/2021,18:12:40,55,Male,White,English,Eugene,Check Welfare
6/16/2021,20:02:50,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Suicidal Subject
6/16/2021,20:25:46,37,Male,White,English,Eugene,Check Welfare
6/16/2021,21:32:15,25,Female,White,English,Eugene,Police Assist
6/16/2021,17:10:16,32,Female,Black or African American,English,Springfield,Public Assist
6/16/2021,19:40:14,24,Male,Chose not to Disclose,English,Springfield,Check Welfare
6/16/2021,20:21:34,36,Female,White,English,Springfield,Check Welfare
6/16/2021,21:20:00,60,Male,White,English,Springfield,Public Assist
6/16/2021,22:08:40,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
6/16/2021,22:28:39,52,Male,Black or African American,English,Springfield,Police Assist
6/17/2021,3:15:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
6/17/2021,3:42:42,23,Female,Black or African American,English,Springfield,Public Assist
6/17/2021,4:36:44,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
6/17/2021,5:13:13,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
6/17/2021,5:13:49,Unavailable,Female,White,English,Eugene,Check Welfare
6/17/2021,5:43:57,60,Male,White,English,Eugene,Public Assist
6/17/2021,6:15:30,67,Male,White,English,Eugene,Check Welfare
6/17/2021,6:42:30,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/17/2021,7:13:31,30,Male,White,English,Eugene,Check Welfare
6/17/2021,7:34:29,28,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,8:05:10,51,Male,White,English,Eugene,Public Assist
6/17/2021,8:40:34,30,Male,White,English,Eugene,Check Welfare
6/17/2021,9:36:35,Unavailable,Male,White,English,Eugene,Public Assist
6/17/2021,10:09:27,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,11:31:45,67,Male,White,English,Eugene,Public Assist
6/17/2021,13:51:11,44,Female,White,English,Eugene,Check Welfare
6/17/2021,14:34:16,30,Male,White,English,Eugene,Check Welfare
6/17/2021,15:15:30,38,Male,Two or More Unspecified Race,English,Eugene,Police Assist
6/16/2021,17:15:47,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/16/2021,17:19:03,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
6/16/2021,17:47:50,31,Female,White,English,Eugene,Public Assist
6/16/2021,19:09:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
6/16/2021,19:40:00,26,Male,Two or More Unspecified Race,English,Eugene,Check Welfare
6/16/2021,20:18:17,58,Male,White,English,Eugene,Public Assist
6/16/2021,21:03:01,76,Male,White,English,Eugene,Public Assist
6/16/2021,21:59:08,35,Male,White,English,Eugene,Check Welfare
6/16/2021,22:26:21,56,Female,White,English,Eugene,Check Welfare
6/16/2021,23:42:56,29,Female,Black or African American,English,Eugene,Public Assist
6/17/2021,0:21:31,49,Male,White,English,Eugene,Public Assist
6/17/2021,1:22:29,44,Female,Two or More Unspecified Race,English,Eugene,Check Welfare
6/17/2021,2:02:40,60,Male,White,English,Eugene,Public Assist
6/17/2021,3:00:09,62,Male,White,English,Eugene,Public Assist
6/17/2021,4:24:33,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
6/17/2021,10:21:31,36,Male,Black or African American,English,Springfield,Check Welfare
6/17/2021,11:14:31,Unavailable,Male,White,English,Springfield,Check Welfare
6/17/2021,11:43:29,20,Female,White,English,Springfield,Check Welfare
6/17/2021,13:23:55,63,Female,White,English,Springfield,Check Welfare
6/17/2021,15:42:59,52,Female,White,English,Springfield,Check Welfare
6/17/2021,17:13:54,55,Male,White,English,Springfield,Check Welfare
6/17/2021,17:59:17,36,Male,Black or African American,English,Springfield,Public Assist
6/17/2021,18:21:03,36,Male,Black or African American,English,Springfield,Public Assist
6/17/2021,19:43:46,41,Female,Chose not to Disclose,English,Springfield,Check Welfare
6/17/2021,20:27:41,46,Male,White,English,Springfield,Public Assist
6/17/2021,23:16:04,73,Male,White,English,Springfield,Public Assist
6/18/2021,0:25:58,32,Male,Chose not to Disclose,English,Springfield,Check Welfare
6/18/2021,4:37:11,Unavailable,Male,White,English,Springfield,Check Welfare
6/17/2021,11:05:14,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,11:16:55,90,Female,White,English,Eugene,Check Welfare
6/17/2021,12:09:36,25,Female,Two or More Unspecified Race,English,Eugene,Check Welfare
6/17/2021,12:41:43,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,12:53:39,36,Female,Alaska Native,English,Eugene,Check Welfare
6/17/2021,13:14:08,27,Male,Asian,English,Eugene,Check Welfare
6/17/2021,14:21:00,6,Female,White,English,Eugene,Police Assist
6/17/2021,15:16:27,Unavailable,Chose not to Disclose,White,English,Eugene,Check Welfare
6/17/2021,15:54:52,Unavailable,Female,White,English,Eugene,Public Assist
6/17/2021,16:28:37,22,Female,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,18:07:34,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,18:18:24,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,21:08:54,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/17/2021,21:37:17,62,Male,Chose not to Disclose,English,Eugene,Public Assist
6/17/2021,22:08:59,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/18/2021,5:16:43,Unavailable,Male,Two or More Unspecified Race,English,Eugene,Public Assist
6/18/2021,5:56:00,62,Male,White,English,Eugene,Public Assist
6/18/2021,6:36:45,Unavailable,Male,White,English,Eugene,Check Welfare
6/18/2021,6:39:00,65,Male,White,English,Eugene,Check Welfare
6/18/2021,7:42:00,43,Female,White,English,Eugene,Public Assist
6/18/2021,8:46:00,Unavailable,Female,White,English,Eugene,Public Assist
6/18/2021,9:22:00,Unavailable,Male,White,English,Eugene,Public Assist
6/18/2021,9:55:20,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/18/2021,10:15:45,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/18/2021,11:23:32,Unavailable,Male,White,English,Springfield,Check Welfare
6/18/2021,12:10:46,Unavailable,Male,White,English,Springfield,Check Welfare
6/18/2021,12:37:35,Unavailable,Female,White,English,Springfield,Check Welfare
6/18/2021,13:15:13,27,Female,White,English,Springfield,Public Assist
6/18/2021,15:40:17,60,Male,White,English,Springfield,Check Welfare
6/18/2021,17:00:34,10,Other,Chose not to Disclose,English,Springfield,Check Welfare
6/18/2021,17:10:00,15,Female,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,17:52:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,18:02:00,40,Female,White,English,Eugene,Police Assist
6/18/2021,19:02:00,73,Female,White,English,Eugene,Check Welfare
6/18/2021,19:25:00,61,Male,White,English,Eugene,Transport
6/18/2021,20:09:00,30,Male,White,English,Eugene,Transport
6/18/2021,20:18:00,29,Male,White,English,Eugene,Police Assist
6/18/2021,21:04:00,54,Male,White,English,Eugene,Transport
6/18/2021,21:46:00,55,Male,White,English,Eugene,Check Welfare
6/18/2021,22:31:00,37,Male,White,English,Eugene,Check Welfare
6/18/2021,23:38:00,45,Male,White,English,Eugene,Check Welfare
6/19/2021,0:39:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/19/2021,0:44:00,32,Male,White,English,Eugene,Check Welfare
6/19/2021,1:09:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/19/2021,1:21:00,Unavailable,Male,Chose not to Disclose,English,Eugene,Public Assist
6/19/2021,2:01:00,68,Male,Chose not to Disclose,English,Eugene,Transport
6/19/2021,2:05:00,30,Male,White,English,Eugene,EMS Assist
6/19/2021,3:15:00,21,Male,White,English,Eugene,Check Welfare
6/19/2021,3:31:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/19/2021,3:40:00,26,Female,White,English,Eugene,Check Welfare
6/19/2021,4:08:00,Unavailable,Female,Chose not to Disclose,English,Eugene,Check Welfare
6/19/2021,4:45:00,47,Male,White,English,Eugene,Police Assist
6/17/2021,17:07:35,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,17:25:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,17:37:00,30,Male,Black or African American,English,Eugene,Check Welfare
6/17/2021,17:56:34,30,Male,White,English,Eugene,Police Assist
6/17/2021,18:23:13,Unavailable,Chose not to Disclose,White,English,Eugene,Check Welfare
6/17/2021,18:51:00,43,Female,White,English,Eugene,Public Assist
6/17/2021,19:02:00,29,Male,White,English,Eugene,Public Assist
6/17/2021,19:28:00,70,Male,White,English,Eugene,Check Welfare
6/17/2021,19:50:09,65,Female,White,English,Eugene,Check Welfare
6/17/2021,20:57:38,67,Female,American Indian,English,Eugene,Public Assist
6/17/2021,21:47:22,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,21:57:11,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/17/2021,22:11:33,55,Male,White,English,Eugene,Check Welfare
6/17/2021,22:08:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/17/2021,23:10:00,61,Male,White,English,Eugene,Check Welfare
6/17/2021,23:40:11,69,Male,White,English,Eugene,Public Assist
6/18/2021,0:19:38,71,Female,Chose not to Disclose,English,Eugene,Public Assist
6/18/2021,0:30:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,0:37:39,43,Male,White,English,Eugene,Public Assist
6/18/2021,1:41:43,66,Male,Chose not to Disclose,English,Eugene,Public Assist
6/18/2021,2:36:00,23,Female,White,English,Eugene,Public Assist
6/18/2021,3:27:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/18/2021,3:30:46,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,4:18:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/19/2021,5:13:36,55,Male,White,English,Eugene,Police Assist
6/19/2021,5:52:38,27,Male,Two or More Unspecified Race,English,Eugene,Police Assist
6/19/2021,6:31:44,19,Male (Assigned Female at Birth),White,English,Eugene,Police Assist
6/19/2021,8:47:00,68,Male,White,English,Eugene,Check Welfare
6/19/2021,11:01:01,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/19/2021,17:19:16,Unavailable,Male,White,English,Springfield,Check Welfare
6/19/2021,17:32:53,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
6/19/2021,17:44:27,Unavailable,Female,White,English,Springfield,Check Welfare
6/19/2021,19:41:56,87,Female,White,English,Springfield,Check Welfare
6/19/2021,20:11:10,Unavailable,Male,White,English,Springfield,Check Welfare
6/19/2021,21:16:57,63,Female,White,English,Springfield,Check Welfare
6/19/2021,21:36:10,Unavailable,Male,White,English,Springfield,Check Welfare
6/19/2021,22:24:55,Unavailable,Female,Chose not to Disclose,English,Springfield,Check Welfare
6/19/2021,23:14:25,83,Female,White,English,Springfield,Check Welfare
6/19/2021,23:35:31,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Check Welfare
6/14/2021,6:13:00,58,Female,Chose not to Disclose,English,Eugene,Public Assist
6/14/2021,7:58:00,66,Male,Black or African American,English,Eugene,Check Welfare
6/14/2021,9:15:00,35,Female,White,English,Eugene,Police Assist
6/14/2021,9:46:00,74,Female,Two or More Unspecified Race,English,Eugene,Public Assist
6/14/2021,11:25:50,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/14/2021,11:37:10,30,Male,Black or African American,English,Eugene,Check Welfare
6/14/2021,11:44:30,35,Female,White,English,Eugene,Public Assist
6/14/2021,16:09:52,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/14/2021,16:29:29,37,Female,White,English,Eugene,Public Assist
6/18/2021,11:06:13,Unavailable,Male,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,11:22:30,64,Male,White,English,Eugene,Public Assist
6/18/2021,12:38:00,36,Male,Black or African American,English,Eugene,Check Welfare
6/18/2021,12:43:00,51,Male,White,English,Eugene,Public Assist
6/18/2021,13:51:41,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,14:26:47,Unavailable,Female,White,English,Eugene,Check Welfare
6/18/2021,14:49:04,Unavailable,Female,White,English,Eugene,Check Welfare
6/18/2021,15:36:40,26,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/18/2021,16:08:06,Unavailable,Female,Black or African American,English,Eugene,Check Welfare
6/19/2021,17:05:00,37,Male,Chose not to Disclose,English,Eugene,Police Assist
6/19/2021,17:32:00,22,Female,White,English,Eugene,Check Welfare
6/19/2021,18:20:00,67,Male,White,English,Eugene,Public Assist
6/19/2021,18:32:00,49,Male,White,English,Eugene,Police Assist
6/19/2021,19:10:00,44,Female,White,English,Eugene,Check Welfare
6/19/2021,20:09:00,72,Male,White,English,Eugene,Check Welfare
6/19/2021,20:28:00,40,Female,White,English,Eugene,Counseling
6/19/2021,20:39:00,59,Male,White,English,Eugene,Transport
6/19/2021,20:56:00,38,Female,White,English,Eugene,Transport
6/19/2021,22:26:00,67,Male,White,English,Eugene,Transport
6/19/2021,22:42:00,46,Female,White,English,Eugene,Check Welfare
6/19/2021,23:03:00,32,Female,White,English,Eugene,Check Welfare
6/19/2021,23:16:00,30,Male,White,English,Eugene,EMS Assist
6/20/2021,0:22:00,50,Female,White,English,Eugene,Public Assist
6/20/2021,0:43:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Public Assist
6/20/2021,0:55:00,28,Female,White,English,Eugene,Public Assist
6/20/2021,1:26:00,35,Female,White,English,Eugene,Public Assist
6/20/2021,1:34:00,44,Female,White,English,Eugene,Counseling
6/20/2021,1:53:00,44,Female,White,English,Eugene,EMS Assist
6/20/2021,2:36:00,27,Male,White,English,Eugene,Check Welfare
6/20/2021,3:37:00,23,Female,White,English,Eugene,Check Welfare
6/20/2021,8:25:00,Unavailable,Male,White,English,Springfield,Public Assist
6/20/2021,5:42:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/20/2021,6:08:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Eugene,Check Welfare
6/20/2021,15:30:00,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
6/20/2021,16:15:00,Unavailable,Male,White,English,Springfield,Public Assist
6/20/2021,17:10:51,60,Male,White,English,Springfield,Check Welfare
6/20/2021,12:48:24,Unavailable,Male,White,English,Eugene,Check Welfare
6/20/2021,11:15:27,22,Male,White,English,Eugene,Check Welfare
6/20/2021,12:00:27,55,Male,White,English,Eugene,Police Assist
6/20/2021,12:53:58,40,Male,White,English,Eugene,Check Welfare
6/20/2021,14:01:53,64,Female,White,English,Eugene,Police Assist
6/20/2021,14:52:52,31,Male,White,English,Eugene,Public Assist
6/20/2021,15:10:58,Unavailable,Male,White,English,Eugene,Public Assist
6/20/2021,15:21:55,Unavailable,Female,White,English,Eugene,Public Assist
6/20/2021,15:24:12,76,Male,White,English,Eugene,Check Welfare
6/20/2021,15:40:52,Unavailable,Male,Black or African American,English,Eugene,Check Welfare
6/20/2021,19:30:48,41,Male,White,English,Eugene,Check Welfare
6/20/2021,19:10:51,Unavailable,Male,White,English,Eugene,Check Welfare
6/20/2021,16:04:53,67,Male,Two or More Unspecified Race,English,Eugene,Public Assist
6/20/2021,17:31:46,46,Male,White,English,Eugene,Public Assist
6/20/2021,18:05:53,Unavailable,Female,Chose not to Disclose,English,Springfield,Check Welfare
6/20/2021,18:18:19,Unavailable,Male,Chose not to Disclose,English,Springfield,Check Welfare
6/20/2021,18:45:39,46,Male,White,English,Springfield,Check Welfare
6/20/2021,19:52:41,63,Female,White,English,Springfield,Check Welfare
6/20/2021,20:27:00,Unavailable,Chose not to Disclose,Chose not to Disclose,English,Springfield,Public Assist
6/20/2021,21:00:00,74,Female,White,English,Springfield,Check Welfare
6/20/2021,21:39:20,50,Male,White,English,Springfield,Check Welfare
6/20/2021,22:40:00,45,Female,White,English,Springfield,Police Assist
6/21/2021,0:08:33,Unavailable,Male,White,English,Springfield,Check Welfare
6/20/2021,20:24:19,30,Female,White,English,Eugene,Police Assist
